response_time_sec,tab_switch_count,total_hidden_time_sec,hidden_time_ratio,paste_count,pasted_chars_total,paste_ratio,input_event_count,delete_count,max_pause_sec,max_input_burst_chars,copy_count,answer_length_chars,is_anomaly
230.146,0,0.0,0.0,0,0,0.0,91,6,4.807,28,0,653,0
816.496,5,474.314,0.580914,1,253,0.382175,56,7,75.719,226,2,662,1
93.682,0,0.0,0.0,0,0,0.0,21,1,3.535,45,0,138,0
71.325,0,0.0,0.0,0,0,0.0,16,2,21.546,48,0,138,0
288.528,0,0.0,0.0,0,0,0.0,61,6,18.961,15,0,496,0
80.207,0,0.0,0.0,0,0,0.0,26,2,27.425,23,1,158,0
340.204,0,0.0,0.0,0,0,0.0,89,8,27.142,14,0,594,0
255.76,1,14.931,0.058379,0,0,0.0,71,6,12.341,11,0,628,0
111.525,1,38.846,0.348317,3,541,0.705346,19,3,19.653,339,2,767,1
472.807,0,0.0,0.0,0,0,0.0,46,4,18.101,22,0,534,0
281.874,0,0.0,0.0,0,0,0.0,62,2,11.144,28,0,379,0
138.354,0,0.0,0.0,0,0,0.0,48,6,14.454,18,0,361,0
461.869,0,0.0,0.0,0,0,0.0,104,9,5.24,20,0,834,0
119.78,0,0.0,0.0,0,0,0.0,24,2,10.352,24,0,217,0
110.245,1,11.334,0.102807,1,746,0.96134,28,1,15.801,432,2,776,1
100.219,0,0.0,0.0,0,0,0.0,41,9,13.678,24,0,330,0
149.938,0,0.0,0.0,0,0,0.0,60,3,11.278,12,0,401,0
101.305,1,19.647,0.193939,1,364,0.896552,18,2,43.641,272,0,406,1
195.196,4,24.056,0.12324,3,90,0.23622,16,4,37.765,190,3,381,1
149.597,0,0.0,0.0,0,0,0.0,26,2,16.351,13,0,240,0
224.338,0,0.0,0.0,0,0,0.0,25,5,3.515,12,0,238,0
150.871,1,37.133,0.246124,3,1198,0.890045,25,3,26.906,1111,1,1346,1
263.63,6,199.003,0.754857,2,57,0.177019,30,2,135.766,33,1,322,1
148.727,0,0.0,0.0,0,0,0.0,25,4,17.047,20,0,198,0
484.927,4,130.725,0.269577,0,0,0.0,34,4,79.831,29,1,448,1
236.177,1,44.039,0.186466,1,1733,0.892839,31,3,24.133,1646,1,1941,1
88.484,1,9.448,0.106776,0,0,0.0,31,1,7.264,40,1,227,0
87.211,2,5.982,0.068592,1,404,0.848739,20,3,54.999,231,1,476,1
231.156,0,0.0,0.0,1,8,0.026578,32,5,15.552,31,0,301,0
202.065,0,0.0,0.0,1,20,0.055556,38,7,13.236,42,0,360,0
78.934,0,0.0,0.0,2,350,0.724638,9,2,15.052,288,1,483,1
102.472,5,42.116,0.411,1,252,0.626866,22,0,43.257,230,1,402,1
390.56,0,0.0,0.0,0,0,0.0,54,7,5.597,16,0,630,0
99.539,0,0.0,0.0,0,0,0.0,31,3,23.865,17,0,190,0
152.794,0,0.0,0.0,1,4,0.011396,36,3,8.639,14,0,351,0
140.851,0,0.0,0.0,1,7,0.032258,17,3,2.266,30,0,217,0
280.308,1,5.292,0.018879,1,24,0.075472,57,2,13.087,18,0,318,0
152.628,0,0.0,0.0,0,0,0.0,43,7,9.05,9,0,310,0
726.865,0,0.0,0.0,0,0,0.0,162,15,19.568,9,0,1291,0
138.328,0,0.0,0.0,1,10,0.034014,52,4,8.52,15,0,294,0
105.561,0,0.0,0.0,0,0,0.0,49,5,18.302,26,0,299,0
140.715,0,0.0,0.0,1,6,0.021277,46,5,19.417,9,0,282,0
116.793,0,0.0,0.0,0,0,0.0,26,4,7.147,5,0,191,0
134.948,3,53.007,0.392796,1,128,0.318408,29,2,68.988,100,2,402,1
568.879,0,0.0,0.0,1,7,0.009409,104,7,15.15,8,0,744,0
105.032,0,0.0,0.0,0,0,0.0,26,0,39.952,14,0,133,0
239.548,0,0.0,0.0,0,0,0.0,60,4,5.764,48,0,364,0
502.621,1,40.764,0.081103,0,0,0.0,91,6,8.305,15,0,575,0
97.039,0,0.0,0.0,0,0,0.0,19,4,13.062,22,0,138,0
171.145,6,24.794,0.144871,3,179,0.462532,16,3,20.073,119,2,387,1
222.308,0,0.0,0.0,1,3,0.01145,30,2,6.424,7,0,262,0
283.393,0,0.0,0.0,0,0,0.0,59,8,11.72,15,1,496,0
141.267,0,0.0,0.0,0,0,0.0,35,1,3.382,33,0,204,0
280.941,0,0.0,0.0,0,0,0.0,62,7,13.476,32,0,366,0
536.743,0,0.0,0.0,1,18,0.024457,66,6,44.683,13,0,736,0
100.576,1,4.523,0.044971,1,3,0.015228,27,3,8.323,6,0,197,0
455.241,1,3.551,0.0078,0,0,0.0,81,7,27.615,9,0,544,0
49.893,2,10.324,0.206923,3,316,0.937685,8,3,65.877,249,2,337,1
677.036,3,441.883,0.652673,0,0,0.0,76,3,46.141,38,1,691,1
109.891,0,0.0,0.0,0,0,0.0,20,0,10.364,29,0,171,0
294.766,0,0.0,0.0,0,0,0.0,38,6,7.361,13,0,323,0
293.472,5,100.199,0.341426,0,0,0.0,21,1,164.133,5,2,276,1
150.65,1,41.756,0.277172,1,687,0.96897,14,0,28.75,530,1,709,1
25.064,1,2.33,0.092962,1,134,0.964029,7,3,47.312,131,2,139,1
226.901,0,0.0,0.0,0,0,0.0,63,6,14.81,5,0,602,0
159.868,2,85.999,0.537938,3,96,0.289157,11,2,15.092,110,1,332,1
282.885,0,0.0,0.0,0,0,0.0,113,6,19.693,18,0,551,0
805.361,7,644.357,0.800085,0,0,0.0,42,6,72.895,8,1,523,1
117.229,0,0.0,0.0,0,0,0.0,36,2,22.49,23,0,340,0
218.367,1,3.267,0.014961,0,0,0.0,57,8,21.146,12,0,544,0
68.464,0,0.0,0.0,1,151,0.535461,5,2,25.541,86,2,282,1
119.738,0,0.0,0.0,4,951,0.881372,26,5,8.125,900,2,1079,1
532.914,6,180.148,0.338043,0,0,0.0,51,4,74.143,200,2,348,1
85.777,3,6.049,0.07052,2,622,0.776529,23,0,8.482,367,1,801,1
389.29,0,0.0,0.0,0,0,0.0,97,15,15.211,6,0,1155,0
139.02,0,0.0,0.0,0,0,0.0,26,4,17.583,23,0,193,0
572.762,5,366.07,0.639131,0,0,0.0,47,10,47.525,29,2,762,1
436.324,1,5.131,0.01176,0,0,0.0,82,7,15.036,43,0,678,0
29.951,2,5.955,0.198825,1,93,0.830357,5,1,21.571,77,2,112,1
203.005,0,0.0,0.0,0,0,0.0,34,1,5.922,35,0,342,0
121.974,1,9.091,0.074532,1,566,0.831131,16,0,24.436,328,0,681,1
515.106,4,129.194,0.250811,0,0,0.0,74,4,26.67,106,1,603,1
274.77,1,28.685,0.104396,0,0,0.0,69,1,9.81,32,1,345,0
270.897,7,138.033,0.509541,0,0,0.0,29,7,369.804,11,2,388,1
330.0,0,0.0,0.0,0,0,0.0,59,9,12.153,24,0,735,0
443.281,0,0.0,0.0,0,0,0.0,103,14,12.344,17,0,927,0
154.524,0,0.0,0.0,0,0,0.0,56,5,11.702,36,0,318,0
418.669,1,83.734,0.2,1,6,0.009772,55,9,7.332,17,0,614,0
127.624,0,0.0,0.0,1,42,0.128834,59,5,6.663,24,0,326,0
215.121,0,0.0,0.0,0,0,0.0,71,6,27.606,17,0,493,0
152.51,0,0.0,0.0,0,0,0.0,55,2,10.882,19,0,263,0
137.363,0,0.0,0.0,1,661,0.785969,20,2,5.371,507,3,841,1
386.236,1,78.357,0.202873,1,1324,0.601818,33,1,20.145,964,2,2200,1
144.516,1,5.382,0.037242,0,0,0.0,43,4,5.862,16,0,413,0
240.066,0,0.0,0.0,0,0,0.0,48,6,11.33,25,0,413,0
349.901,7,262.162,0.749246,1,96,0.324324,24,6,34.246,35,0,296,1
184.362,0,0.0,0.0,0,0,0.0,29,4,21.676,28,0,266,0
761.55,0,0.0,0.0,0,0,0.0,185,7,12.878,12,0,965,0
171.593,0,0.0,0.0,0,0,0.0,22,4,54.292,28,0,240,0
199.759,0,0.0,0.0,0,0,0.0,31,3,7.653,16,0,189,0
182.751,0,0.0,0.0,1,21,0.058824,34,6,17.252,10,0,357,0
228.143,0,0.0,0.0,0,0,0.0,47,1,14.99,10,0,481,0
380.505,0,0.0,0.0,0,0,0.0,76,6,5.403,11,0,488,0
250.436,0,0.0,0.0,0,0,0.0,47,1,9.735,5,0,405,0
142.82,0,0.0,0.0,0,0,0.0,22,3,12.469,70,0,186,0
92.881,3,28.398,0.305746,1,357,0.908397,6,2,4.669,263,3,393,1
97.091,3,9.139,0.094128,4,314,0.518152,22,1,11.615,175,2,606,1
220.571,0,0.0,0.0,0,0,0.0,49,3,45.02,9,0,330,0
231.671,2,77.821,0.335912,2,331,0.418458,29,2,15.287,181,2,791,1
450.766,0,0.0,0.0,0,0,0.0,166,9,21.069,21,0,985,0
318.076,10,147.184,0.462732,0,0,0.0,25,1,72.335,19,0,154,1
727.989,8,302.817,0.415964,1,262,0.372159,97,4,128.614,195,1,704,1
124.148,5,67.705,0.545357,3,85,0.346939,15,3,46.955,62,1,245,1
130.441,0,0.0,0.0,0,0,0.0,34,2,6.184,20,0,317,0
126.16,0,0.0,0.0,0,0,0.0,23,5,13.524,6,0,201,0
140.65,7,34.174,0.242972,3,111,0.373737,18,3,10.867,111,1,297,1
208.313,0,0.0,0.0,0,0,0.0,98,5,18.141,21,0,488,0
464.103,0,0.0,0.0,1,27,0.022186,111,9,26.745,20,0,1217,0
331.688,0,0.0,0.0,0,0,0.0,107,8,14.903,6,0,763,0
114.662,3,33.781,0.294614,2,233,0.474542,12,0,3.419,155,0,491,1
705.627,5,554.99,0.78652,0,0,0.0,106,5,54.536,61,2,961,1
188.709,0,0.0,0.0,0,0,0.0,30,5,5.678,39,0,311,0
294.233,6,233.548,0.793752,1,44,0.236559,18,4,112.532,20,2,186,1
265.436,0,0.0,0.0,0,0,0.0,38,5,5.153,13,0,455,0
567.858,6,187.48,0.330153,0,0,0.0,79,4,71.338,16,1,495,1
178.158,1,0.955,0.00536,0,0,0.0,32,4,11.023,5,0,264,0
45.0,3,21.319,0.473756,2,253,0.624691,22,2,53.748,197,3,405,1
166.67,0,0.0,0.0,0,0,0.0,39,2,11.356,6,0,204,0
205.416,0,0.0,0.0,0,0,0.0,57,4,2.001,18,0,359,0
427.411,0,0.0,0.0,0,0,0.0,53,10,9.412,16,1,637,0
166.847,0,0.0,0.0,0,0,0.0,20,3,27.807,6,0,188,0
287.708,1,5.836,0.020284,0,0,0.0,35,4,23.825,12,1,317,0
77.399,2,17.835,0.230429,1,169,0.582759,12,2,4.598,134,1,290,1
362.784,0,0.0,0.0,0,0,0.0,75,5,17.839,14,0,638,0
230.11,0,0.0,0.0,0,0,0.0,48,2,6.993,10,0,451,0
131.962,0,0.0,0.0,0,0,0.0,47,1,16.483,9,0,330,0
92.229,1,16.354,0.177319,4,320,0.972644,14,4,3.0,220,3,329,1
229.653,0,0.0,0.0,0,0,0.0,44,3,5.226,28,0,546,0
90.236,0,0.0,0.0,0,0,0.0,17,4,3.341,17,0,124,0
478.184,0,0.0,0.0,0,0,0.0,132,6,15.098,17,0,712,0
120.28,7,15.334,0.127486,3,153,0.564576,16,7,68.062,212,2,271,1
40.488,2,3.374,0.083333,1,124,0.96875,9,1,5.924,69,2,128,1
137.744,0,0.0,0.0,1,4,0.025806,16,2,12.25,9,0,155,0
211.256,0,0.0,0.0,0,0,0.0,44,6,10.313,8,0,386,0
432.166,0,0.0,0.0,0,0,0.0,146,14,11.558,27,0,791,0
207.101,0,0.0,0.0,0,0,0.0,62,3,9.111,12,0,485,0
157.2,1,10.651,0.067754,1,17,0.041667,80,4,6.813,26,0,408,0
631.4,5,327.087,0.518035,0,0,0.0,53,4,51.575,59,3,348,1
153.427,0,0.0,0.0,0,0,0.0,37,2,20.967,8,0,239,0
400.096,0,0.0,0.0,0,0,0.0,72,3,22.941,22,0,770,0
438.3,12,249.337,0.568873,1,44,0.115183,34,3,170.454,166,3,382,1
28.291,2,4.934,0.174402,1,79,0.544828,6,1,7.684,56,2,145,1
135.762,0,0.0,0.0,2,5,0.013587,35,4,18.731,72,0,368,0
310.709,14,101.75,0.327477,0,0,0.0,37,7,88.662,14,3,478,1
112.753,0,0.0,0.0,0,0,0.0,35,0,34.844,46,0,191,0
211.598,3,93.533,0.442032,2,328,0.615385,24,3,119.428,299,3,533,1
123.635,0,0.0,0.0,0,0,0.0,26,6,45.057,5,0,198,0
166.203,0,0.0,0.0,0,0,0.0,48,3,19.517,13,0,404,0
493.907,0,0.0,0.0,0,0,0.0,64,11,4.153,20,0,767,0
45.0,7,5.768,0.128178,2,72,0.576,13,3,17.712,260,0,125,1
201.674,2,94.795,0.470041,1,145,0.309829,24,2,59.57,75,1,468,1
824.358,4,663.824,0.805262,1,121,0.344729,35,6,161.57,79,3,351,1
114.527,0,0.0,0.0,4,477,0.585276,15,1,3.0,359,1,815,1
121.562,0,0.0,0.0,0,0,0.0,25,4,10.131,24,0,209,0
198.221,0,0.0,0.0,0,0,0.0,45,4,5.531,36,0,508,0
249.294,0,0.0,0.0,0,0,0.0,80,3,11.522,20,0,477,0
538.376,0,0.0,0.0,0,0,0.0,56,5,11.848,36,0,702,0
168.039,1,8.627,0.051339,0,0,0.0,62,7,16.198,20,0,427,0
115.808,0,0.0,0.0,0,0,0.0,31,3,44.99,28,0,230,0
61.979,1,11.548,0.186321,1,206,0.792308,9,0,5.248,178,0,260,1
240.389,2,20.216,0.084097,0,0,0.0,81,4,9.792,40,0,399,0
293.366,0,0.0,0.0,1,7,0.009986,145,0,9.955,39,0,701,0
49.525,3,15.121,0.305321,3,135,0.775862,3,0,8.074,91,1,174,1
93.584,1,25.456,0.272012,3,376,0.778468,16,3,12.792,336,0,483,1
354.448,0,0.0,0.0,1,10,0.014368,74,5,38.485,12,0,696,0
54.893,3,17.842,0.325032,3,314,0.760291,11,1,14.451,309,3,413,1
174.792,2,10.794,0.061753,0,0,0.0,20,0,5.324,25,0,171,0
1800.0,11,1304.641,0.724801,1,629,0.376872,115,7,38.353,492,1,1669,1
317.618,1,5.131,0.016155,1,8,0.018018,64,3,21.662,11,0,444,0
148.804,1,3.235,0.02174,0,0,0.0,44,2,8.858,17,0,307,0
137.38,0,0.0,0.0,0,0,0.0,20,4,6.544,18,0,222,0
79.682,0,0.0,0.0,0,0,0.0,26,1,31.767,10,0,244,0
728.55,3,484.02,0.664361,1,133,0.285408,75,4,279.158,42,2,466,1
113.432,0,0.0,0.0,0,0,0.0,24,3,17.199,12,0,250,0
713.461,8,543.168,0.761314,0,0,0.0,43,4,43.463,20,2,499,1
126.356,0,0.0,0.0,0,0,0.0,14,3,6.977,8,0,140,0
66.303,0,0.0,0.0,0,0,0.0,23,2,11.149,14,0,180,0
258.499,0,0.0,0.0,0,0,0.0,27,4,28.472,41,0,304,0
111.301,1,6.442,0.057879,4,558,0.747989,17,6,5.574,482,0,746,1
975.884,8,429.84,0.440462,1,64,0.100313,94,10,147.29,51,4,638,1
89.936,6,26.838,0.298412,2,84,0.4,19,7,22.192,65,1,210,1
524.134,0,0.0,0.0,0,0,0.0,94,5,26.616,14,0,785,0
459.938,13,306.5,0.666394,0,0,0.0,49,1,28.45,15,3,326,1
257.972,0,0.0,0.0,0,0,0.0,47,7,6.004,51,0,513,0
201.595,4,86.028,0.426737,1,386,0.5966,37,6,87.657,292,2,647,1
43.586,2,7.618,0.174781,2,76,0.66087,7,5,9.792,61,1,115,1
840.222,0,0.0,0.0,0,0,0.0,139,9,16.2,25,0,1006,0
579.926,1,34.293,0.059133,0,0,0.0,134,5,7.403,11,0,686,0
84.09,1,15.32,0.182186,3,359,0.720884,13,3,14.716,316,3,498,1
107.065,0,0.0,0.0,0,0,0.0,49,5,4.09,8,0,311,0
129.452,0,0.0,0.0,0,0,0.0,17,0,23.002,31,0,109,0
173.756,0,0.0,0.0,0,0,0.0,49,2,8.786,29,0,246,0
367.648,14,188.835,0.51363,1,16,0.052632,26,4,90.826,18,2,304,1
233.547,0,0.0,0.0,0,0,0.0,52,3,15.741,13,0,254,0
148.826,0,0.0,0.0,0,0,0.0,44,5,3.967,10,0,313,0
618.89,14,462.68,0.747597,1,96,0.262295,30,4,252.232,48,4,366,1
216.627,1,5.599,0.025846,0,0,0.0,25,5,14.228,10,0,264,0
61.862,0,0.0,0.0,2,209,0.526448,13,2,26.87,159,3,397,1
460.733,0,0.0,0.0,0,0,0.0,168,14,11.994,47,0,1461,0
130.495,5,32.368,0.24804,3,92,0.554217,7,8,22.233,102,2,166,1
277.965,0,0.0,0.0,0,0,0.0,44,2,9.227,27,0,344,0
285.78,1,6.121,0.021419,0,0,0.0,61,6,12.407,11,0,579,0
461.121,12,129.258,0.280313,2,112,0.311111,52,5,32.667,95,1,360,1
256.286,0,0.0,0.0,0,0,0.0,30,5,9.448,12,0,335,0
373.475,0,0.0,0.0,0,0,0.0,55,9,6.013,16,0,714,0
140.048,0,0.0,0.0,0,0,0.0,31,5,5.101,17,0,236,0
89.514,1,2.633,0.029414,0,0,0.0,22,2,3.959,44,0,210,0
53.258,2,11.108,0.20857,2,286,0.629956,14,1,17.083,254,3,454,1
68.637,3,23.848,0.347451,1,310,0.759804,11,1,11.146,212,1,408,1
103.971,0,0.0,0.0,0,0,0.0,43,5,6.126,22,0,293,0
359.714,6,142.23,0.395397,1,75,0.378788,21,5,25.639,65,3,198,1
282.494,0,0.0,0.0,0,0,0.0,50,6,19.414,17,0,464,0
155.35,0,0.0,0.0,0,0,0.0,46,3,75.0,20,0,254,0
340.01,0,0.0,0.0,0,0,0.0,51,6,3.965,11,0,421,0
566.355,12,212.116,0.374528,1,100,0.187617,49,8,406.483,37,0,533,1
178.11,1,5.418,0.030419,0,0,0.0,34,3,31.712,6,0,358,0
113.406,1,3.964,0.034954,0,0,0.0,41,4,9.006,38,0,181,0
440.314,0,0.0,0.0,0,0,0.0,87,5,7.644,20,0,718,0
152.621,7,42.122,0.275991,3,194,0.457547,14,8,81.569,152,3,424,1
513.828,0,0.0,0.0,0,0,0.0,103,7,41.051,24,0,1222,0
59.885,0,0.0,0.0,3,120,0.465116,10,2,45.081,80,1,258,1
376.517,2,6.825,0.018127,0,0,0.0,83,7,13.84,81,0,763,0
157.729,1,13.71,0.086921,0,0,0.0,29,3,16.826,48,0,228,0
289.901,0,0.0,0.0,0,0,0.0,53,4,7.166,45,1,489,0
87.339,0,0.0,0.0,1,5,0.028736,17,2,14.545,103,0,174,0
131.728,0,0.0,0.0,0,0,0.0,59,0,12.633,14,0,287,0
521.562,0,0.0,0.0,0,0,0.0,77,9,49.686,22,0,712,0
140.244,0,0.0,0.0,0,0,0.0,45,3,5.982,17,0,323,0
424.957,0,0.0,0.0,0,0,0.0,63,2,6.07,30,0,639,0
160.414,0,0.0,0.0,1,1,0.007634,20,4,9.752,21,0,131,0
53.584,1,0.764,0.014258,0,0,0.0,22,1,2.154,8,0,143,0
106.169,1,18.912,0.178131,2,325,0.505443,17,1,10.366,296,3,643,1
199.94,1,17.825,0.089152,0,0,0.0,49,5,11.928,13,0,457,0
295.457,0,0.0,0.0,0,0,0.0,50,3,12.162,11,0,484,0
732.04,7,189.259,0.258536,2,152,0.234568,48,4,25.0,96,2,648,1
53.807,1,3.703,0.06882,2,272,0.931507,10,0,68.674,169,2,292,1
53.105,2,9.765,0.183881,2,205,0.931818,8,3,11.582,190,0,220,1
100.118,1,4.732,0.047264,0,0,0.0,14,1,14.336,62,0,123,0
92.108,0,0.0,0.0,0,0,0.0,26,4,11.411,28,0,197,0
46.35,0,0.0,0.0,1,16,0.125,26,5,12.07,23,0,128,0
81.259,1,6.856,0.084372,1,410,0.662359,14,3,6.954,240,0,619,1
122.455,0,0.0,0.0,0,0,0.0,26,4,11.957,4,0,242,0
853.847,11,672.9,0.78808,1,187,0.328647,37,4,40.697,112,1,569,1
221.026,0,0.0,0.0,0,0,0.0,32,5,3.862,45,0,351,0
123.282,0,0.0,0.0,0,0,0.0,36,0,32.912,16,0,315,0
248.655,1,13.317,0.053556,0,0,0.0,59,7,58.839,6,0,715,0
273.325,3,92.373,0.33796,3,1227,0.924642,25,1,28.666,815,0,1327,1
72.154,0,0.0,0.0,1,1,0.009346,15,3,14.96,24,0,107,0
73.029,1,24.622,0.337154,3,327,0.561856,19,3,17.542,249,0,582,1
129.352,1,5.191,0.040131,0,0,0.0,25,4,31.78,13,1,170,0
229.374,1,6.032,0.026298,0,0,0.0,25,2,6.236,23,0,259,0
598.228,12,341.245,0.570426,1,30,0.091185,29,7,238.821,47,0,329,1
169.35,1,4.142,0.024458,0,0,0.0,61,4,19.58,8,0,298,0
1800.0,10,1043.86,0.579922,2,872,0.396364,186,15,234.486,473,0,2200,1
1649.617,8,1085.143,0.657815,0,0,0.0,240,18,55.685,42,0,2200,1
346.788,0,0.0,0.0,0,0,0.0,52,3,3.643,25,0,650,0
136.095,0,0.0,0.0,0,0,0.0,36,4,5.671,38,0,298,0
171.509,0,0.0,0.0,1,4,0.013889,32,6,9.663,39,0,288,0
194.538,0,0.0,0.0,0,0,0.0,83,5,11.279,8,0,550,0
198.464,0,0.0,0.0,0,0,0.0,74,7,8.847,16,0,500,0
130.388,0,0.0,0.0,1,2,0.00813,41,2,28.838,9,0,246,0
109.637,0,0.0,0.0,0,0,0.0,12,1,27.335,42,0,96,0
564.179,9,299.93,0.531622,2,108,0.170616,50,3,271.373,35,1,633,1
238.557,0,0.0,0.0,0,0,0.0,64,4,7.744,10,0,408,0
100.181,0,0.0,0.0,0,0,0.0,15,4,20.977,21,0,142,0
383.925,0,0.0,0.0,0,0,0.0,109,7,13.957,15,0,906,0
94.608,0,0.0,0.0,0,0,0.0,23,1,31.966,25,0,172,0
335.928,0,0.0,0.0,0,0,0.0,60,9,48.7,43,0,699,0
150.329,0,0.0,0.0,1,7,0.034653,24,2,22.942,13,0,202,0
316.426,0,0.0,0.0,0,0,0.0,38,4,7.24,26,0,434,0
375.996,0,0.0,0.0,1,34,0.059754,47,8,13.184,13,0,569,0
228.637,0,0.0,0.0,0,0,0.0,33,2,4.715,19,0,393,0
314.846,9,127.699,0.405592,1,109,0.226141,38,3,393.519,61,0,482,1
100.33,0,0.0,0.0,0,0,0.0,15,4,8.413,20,0,134,0
225.571,0,0.0,0.0,0,0,0.0,36,1,6.541,13,0,370,0
135.479,1,13.481,0.099506,1,6,0.022222,49,5,7.363,21,0,270,0
239.372,0,0.0,0.0,0,0,0.0,25,2,10.486,14,1,243,0
84.914,0,0.0,0.0,0,0,0.0,23,4,11.244,16,0,102,0
294.393,1,15.014,0.051,0,0,0.0,30,3,8.813,10,0,330,0
805.815,12,571.749,0.709529,0,0,0.0,103,3,122.472,25,1,602,1
250.316,6,120.612,0.481839,3,198,0.5625,23,4,26.915,157,2,352,1
440.247,0,0.0,0.0,1,18,0.015139,102,13,40.439,12,0,1189,0
163.855,0,0.0,0.0,0,0,0.0,47,3,22.707,12,0,214,0
100.41,3,31.808,0.316781,1,751,0.818083,17,4,8.082,733,0,918,1
449.158,0,0.0,0.0,0,0,0.0,89,3,21.216,12,0,657,0
180.0,4,127.169,0.706494,2,20,0.107527,27,3,205.011,21,1,186,1
94.788,0,0.0,0.0,1,2,0.010695,24,2,21.481,4,0,187,0
136.963,1,33.92,0.247658,4,795,0.740913,34,2,32.061,757,2,1073,1
264.915,0,0.0,0.0,0,0,0.0,79,7,14.173,18,0,574,0
157.906,1,2.795,0.0177,0,0,0.0,34,7,9.037,18,0,408,0
171.252,0,0.0,0.0,1,39,0.124601,36,4,16.251,28,0,313,0
86.785,2,1.574,0.018137,0,0,0.0,18,4,14.546,14,0,134,0
253.025,0,0.0,0.0,0,0,0.0,29,3,17.371,21,0,301,0
187.699,0,0.0,0.0,2,4,0.01487,36,2,23.358,5,0,269,0
302.528,0,0.0,0.0,0,0,0.0,48,4,13.878,13,0,493,0
173.396,0,0.0,0.0,0,0,0.0,34,3,18.234,15,0,210,0
92.427,1,8.555,0.09256,3,675,0.824176,23,2,6.143,394,0,819,1
307.236,4,136.681,0.444873,2,141,0.203463,24,5,34.532,74,2,693,1
881.446,9,600.172,0.680895,0,0,0.0,95,11,98.772,42,0,731,1
149.012,0,0.0,0.0,0,0,0.0,28,4,8.431,39,0,292,0
143.656,2,2.001,0.013929,0,0,0.0,33,1,6.607,15,0,170,0
68.363,2,9.652,0.141187,3,377,0.866667,7,2,33.1,271,1,435,1
144.239,1,0.721,0.004999,0,0,0.0,23,4,19.313,37,1,216,0
527.218,10,384.256,0.728837,0,0,0.0,28,3,37.646,6,0,397,1
216.255,0,0.0,0.0,0,0,0.0,68,3,14.947,39,0,337,0
151.868,0,0.0,0.0,0,0,0.0,18,2,14.524,12,0,169,0
139.186,0,0.0,0.0,0,0,0.0,21,4,51.097,6,0,228,0
145.535,1,0.752,0.005167,1,14,0.043344,26,7,3.604,31,0,323,0
136.055,0,0.0,0.0,0,0,0.0,36,6,15.754,30,0,295,0
183.289,0,0.0,0.0,0,0,0.0,68,7,19.84,17,0,347,0
110.309,1,4.009,0.036343,0,0,0.0,26,3,25.984,21,0,142,0
209.365,0,0.0,0.0,0,0,0.0,48,6,16.601,10,0,459,0
153.296,1,1.718,0.011207,0,0,0.0,19,3,9.734,7,0,147,0
333.206,0,0.0,0.0,0,0,0.0,81,3,6.747,60,0,516,0
643.278,11,513.897,0.798872,0,0,0.0,36,3,35.783,33,1,526,1
248.335,0,0.0,0.0,0,0,0.0,33,4,26.609,12,0,338,0
329.145,9,120.204,0.365201,1,17,0.052795,24,1,85.158,9,2,322,1
65.854,2,2.398,0.036414,0,0,0.0,22,2,10.253,9,1,140,0
1194.501,11,437.893,0.366591,1,308,0.35814,76,5,93.944,269,1,860,1
414.572,8,213.587,0.515199,0,0,0.0,25,2,44.416,3,0,293,1
84.796,0,0.0,0.0,3,371,0.685767,16,0,8.376,313,0,541,1
385.61,13,104.748,0.271642,0,0,0.0,69,3,45.268,44,1,408,1
158.311,0,0.0,0.0,0,0,0.0,32,4,25.653,15,0,389,0
232.162,5,124.118,0.534618,2,151,0.324731,17,2,88.366,128,1,465,1
124.399,0,0.0,0.0,0,0,0.0,18,1,11.31,95,0,99,0
110.483,0,0.0,0.0,0,0,0.0,52,5,23.283,34,0,246,0
175.347,0,0.0,0.0,0,0,0.0,86,4,25.873,13,0,528,0
156.343,0,0.0,0.0,1,26,0.111111,40,3,21.769,11,0,234,0
151.319,0,0.0,0.0,0,0,0.0,59,6,36.38,21,0,382,0
175.847,2,5.647,0.032113,0,0,0.0,57,3,8.489,11,0,518,0
201.023,0,0.0,0.0,0,0,0.0,52,3,8.154,14,0,331,0
414.46,1,43.247,0.104345,0,0,0.0,69,6,27.236,12,0,836,0
316.72,0,0.0,0.0,1,18,0.051576,69,2,22.429,19,0,349,0
169.567,0,0.0,0.0,0,0,0.0,42,2,23.201,5,1,319,0
182.953,0,0.0,0.0,0,0,0.0,41,2,16.586,19,0,271,0
158.751,0,0.0,0.0,1,9,0.0375,24,6,42.856,17,0,240,0
216.209,2,48.9,0.22617,3,199,0.568571,13,3,26.698,103,1,350,1
203.141,2,23.06,0.113517,4,1430,0.761043,31,2,150.029,902,0,1879,1
180.062,0,0.0,0.0,0,0,0.0,31,4,8.212,23,1,291,0
109.479,0,0.0,0.0,2,2,0.008403,28,0,18.181,41,0,238,0
358.485,9,115.11,0.321101,0,0,0.0,21,1,57.405,49,1,139,1
181.199,1,4.544,0.025077,0,0,0.0,96,6,14.413,5,0,573,0
116.045,1,8.214,0.070783,0,0,0.0,48,4,43.377,12,0,332,0
463.661,0,0.0,0.0,2,34,0.028452,178,5,8.523,22,0,1195,0
114.174,1,0.571,0.005001,0,0,0.0,18,2,27.962,46,0,212,0
272.63,7,136.307,0.499971,2,589,0.620653,29,1,92.333,548,1,949,1
219.455,1,20.127,0.091714,0,0,0.0,55,6,54.648,19,0,497,0
